TW,BARRIO,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,cloudCover,uvIndex,visibility,Accidente
2017-06-08 22:00:00,LaCandelaria,cloudy,0.0,0.0,17.21,17.21,11.76,0.7,0.0,1.0,0.0,6.004,0.0
2017-06-08 23:00:00,LaCandelaria,cloudy,0.0,0.0,17.21,17.21,11.91,0.71,0.0,1.0,0.0,6.994,0.0
2017-06-09 00:00:00,LaCandelaria,cloudy,0.0,0.0,17.21,17.21,11.91,0.71,0.0,1.0,0.0,6.994,0.0
2017-06-09 01:00:00,LaCandelaria,rain,0.064,1.0,16.96,16.96,11.36,0.7,0.0,1.0,0.0,5.002,0.0
2017-06-09 02:00:00,LaCandelaria,rain,0.5474,1.0,16.66,16.66,11.21,0.7,0.0,1.0,0.0,6.004,0.0
2017-06-09 03:00:00,LaCandelaria,rain,0.1278,1.0,16.1,16.1,10.66,0.7,0.0,0.75,0.0,6.004,0.0
2017-06-09 04:00:00,LaCandelaria,cloudy,0.0,0.0,16.1,16.1,10.81,0.71,0.0,1.0,0.0,10.003,0.0
2017-06-09 05:00:00,LaCandelaria,rain,0.064,1.0,16.1,16.1,10.81,0.71,0.0,1.0,0.0,10.003,0.0
2017-06-09 06:00:00,LaCandelaria,rain,0.1147,0.68,16.99,16.99,11.71,0.71,0.71,0.77,0.0,10.003,0.0
2017-06-09 07:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,17.96,17.96,11.96,0.68,0.09,0.77,1.0,9.883,0.0
2017-06-09 08:00:00,LaCandelaria,partly-cloudy-day,0.0122,0.19,18.86,18.86,13.42,0.71,1.39,0.77,2.0,10.003,0.0
2017-06-09 09:00:00,LaCandelaria,rain,0.4717,0.79,18.32,18.32,13.23,0.72,1.47,0.77,4.0,10.003,0.0
2017-06-09 10:00:00,LaCandelaria,rain,0.8578,0.68,19.65,19.65,14.11,0.7,1.5,1.0,4.0,10.003,0.0
2017-06-09 11:00:00,LaCandelaria,rain,0.643,0.79,21.61,21.61,14.52,0.64,1.47,0.98,5.0,10.003,0.0
2017-06-09 12:00:00,LaCandelaria,rain,0.2338,0.79,22.96,22.96,14.62,0.59,1.73,0.98,5.0,10.003,0.0
2017-06-09 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.63,22.63,15.07,0.62,2.07,0.75,6.0,9.058,0.0
2017-06-09 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.48,22.48,14.66,0.61,1.93,0.46,6.0,10.003,1.0
2017-06-09 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.69,22.69,14.41,0.6,1.15,0.73,4.0,10.003,0.0
2017-06-09 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.69,22.69,14.67,0.61,0.25,0.75,2.0,10.003,0.0
2017-06-09 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.6,21.6,14.37,0.63,1.03,0.75,1.0,10.003,0.0
2017-06-09 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,20.95,20.95,14.79,0.68,0.49,0.75,0.0,10.003,0.0
2017-06-09 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.72,19.72,14.86,0.74,2.77,0.75,0.0,10.003,0.0
2017-06-09 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.26,0.7,1.5,0.75,0.0,10.003,0.0
2017-06-09 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.26,0.7,1.5,0.75,0.0,10.003,0.0
2017-06-09 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.42,0.71,1.5,0.44,0.0,10.003,0.0
2017-06-09 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,13.02,0.7,0.0,0.44,0.0,10.003,0.0
2017-06-10 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,13.02,0.7,1.5,0.75,0.0,4.004,0.0
2017-06-10 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.71,0.7,1.79,0.75,0.0,10.003,0.0
2017-06-10 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.51,17.51,12.31,0.72,1.5,0.44,0.0,10.003,0.0
2017-06-10 03:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.96,16.96,11.36,0.7,0.9,0.44,0.0,10.003,0.0
2017-06-10 04:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,15.85,15.85,10.25,0.69,0.0,0.44,0.0,10.003,0.0
2017-06-10 05:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,15.29,15.29,9.71,0.69,0.0,0.44,0.0,6.004,0.0
2017-06-10 06:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,15.95,15.95,10.84,0.72,0.0,0.73,0.0,10.003,0.0
2017-06-10 07:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,18.85,18.85,13.5,0.71,0.57,0.73,1.0,10.003,0.0
2017-06-10 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,20.91,20.91,13.85,0.64,0.17,0.73,2.0,10.003,0.0
2017-06-10 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.92,21.92,14.62,0.63,1.18,0.72,4.0,10.003,0.0
2017-06-10 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.23,25.23,14.65,0.52,1.79,0.5,6.0,10.003,0.0
2017-06-10 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.03,25.03,14.27,0.51,1.3,0.44,8.0,10.003,0.0
2017-06-10 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.85,25.85,14.28,0.49,1.3,0.46,8.0,10.003,0.0
2017-06-10 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,27.93,27.93,13.56,0.41,2.53,0.73,6.0,10.003,0.0
2017-06-10 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,27.91,27.91,14.01,0.43,2.45,0.73,5.0,10.003,0.0
2017-06-10 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,27.04,27.04,12.33,0.4,2.45,0.72,4.0,10.003,0.0
2017-06-10 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,27.02,27.02,12.53,0.41,4.38,0.72,2.0,10.003,0.0
2017-06-10 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.08,25.08,12.94,0.47,4.72,0.72,1.0,10.003,0.0
2017-06-10 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.82,21.82,13.67,0.6,2.62,0.44,0.0,10.003,0.0
2017-06-10 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,20.42,20.42,14.53,0.69,2.62,0.44,0.0,10.003,1.0
2017-06-10 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.74,19.74,14.14,0.7,0.9,0.44,0.0,10.003,0.0
2017-06-10 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.43,19.43,13.65,0.69,1.79,0.44,0.0,10.003,0.0
2017-06-10 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.18,19.18,13.58,0.7,0.9,0.44,0.0,10.003,0.0
2017-06-10 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,13.02,0.7,0.45,0.44,0.0,10.003,0.0
2017-06-11 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,0.0,0.75,0.0,8.998,0.0
2017-06-11 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.51,17.51,11.91,0.7,0.0,0.75,0.0,8.005,0.0
2017-06-11 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.47,0.71,0.0,0.44,0.0,6.994,0.0
2017-06-11 03:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.31,0.7,0.0,0.44,0.0,6.004,0.0
2017-06-11 04:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,0.0,0.75,0.0,8.005,0.0
2017-06-11 05:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,13.02,0.71,0.0,0.75,0.0,8.005,0.0
2017-06-11 06:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,17.95,17.95,13.29,0.74,0.85,0.73,0.0,8.818,0.0
2017-06-11 07:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,18.78,18.78,13.45,0.71,0.57,0.73,1.0,9.822,0.0
2017-06-11 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,19.98,19.98,14.5,0.71,1.73,0.75,2.0,10.003,0.0
2017-06-11 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.45,21.45,14.24,0.64,2.07,0.75,4.0,8.125,0.0
2017-06-11 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.85,23.85,14.06,0.54,1.02,0.44,6.0,10.003,0.0
2017-06-11 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.89,25.89,13.31,0.46,1.73,0.73,6.0,10.003,0.0
2017-06-11 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.22,24.22,14.61,0.55,0.67,0.75,6.0,10.003,0.0
2017-06-11 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,27.02,27.48,15.94,0.51,1.73,0.75,6.0,10.003,0.0
2017-06-11 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.45,26.45,14.08,0.47,2.45,0.75,5.0,10.003,0.0
2017-06-11 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.51,25.51,14.7,0.51,1.86,0.44,4.0,10.003,0.0
2017-06-11 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.9,22.9,14.24,0.58,1.58,0.44,2.0,10.003,0.0
2017-06-11 17:00:00,LaCandelaria,rain,3.5493,0.79,18.32,18.32,12.79,0.7,4.5,0.46,1.0,4.364,0.0
2017-06-11 18:00:00,LaCandelaria,rain,2.9177,0.68,18.32,18.32,12.69,0.7,2.11,0.73,0.0,10.003,0.0
2017-06-11 19:00:00,LaCandelaria,rain,0.0854,1.0,18.32,18.32,13.13,0.72,1.15,0.73,0.0,9.885,1.0
2017-06-11 20:00:00,LaCandelaria,rain,0.4646,1.0,18.32,18.32,12.71,0.7,0.0,0.75,0.0,8.005,0.0
2017-06-11 21:00:00,LaCandelaria,rain,0.0432,1.0,18.07,18.07,12.47,0.7,0.0,0.75,0.0,8.005,0.0
2017-06-11 22:00:00,LaCandelaria,rain,0.1482,1.0,18.32,18.32,12.87,0.71,0.45,0.75,0.0,8.005,0.0
2017-06-11 23:00:00,LaCandelaria,rain,1.7125,1.0,17.76,17.76,12.16,0.7,0.45,0.75,0.0,6.004,0.0
2017-06-12 00:00:00,LaCandelaria,rain,3.0476,1.0,17.21,17.21,11.76,0.7,0.0,0.75,0.0,4.004,0.0
2017-06-12 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.21,17.21,11.76,0.7,0.0,0.75,0.0,8.005,0.0
2017-06-12 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.51,17.51,11.91,0.7,0.0,0.75,0.0,8.005,0.0
2017-06-12 03:00:00,LaCandelaria,rain,0.0854,1.0,17.33,17.33,11.68,0.69,0.45,0.75,0.0,6.004,0.0
2017-06-12 04:00:00,LaCandelaria,rain,0.5948,1.0,17.21,17.21,11.45,0.69,0.9,0.75,0.0,8.005,0.0
2017-06-12 05:00:00,LaCandelaria,rain,0.2972,1.0,16.96,16.96,11.36,0.7,0.9,0.75,0.0,8.005,0.0
2017-06-12 06:00:00,LaCandelaria,rain,0.0292,0.79,17.04,17.04,11.92,0.72,0.85,0.98,0.0,9.883,0.0
2017-06-12 07:00:00,LaCandelaria,rain,0.1002,0.79,17.25,17.25,12.49,0.74,0.0,1.0,1.0,10.003,1.0
2017-06-12 08:00:00,LaCandelaria,cloudy,0.0844,0.19,18.13,18.13,12.79,0.71,1.78,1.0,2.0,10.003,0.0
2017-06-12 09:00:00,LaCandelaria,rain,0.415,0.79,18.57,18.57,13.23,0.71,1.87,1.0,3.0,10.003,0.0
2017-06-12 10:00:00,LaCandelaria,rain,0.3446,0.68,20.09,20.09,14.54,0.7,0.17,1.0,4.0,10.003,1.0
2017-06-12 11:00:00,LaCandelaria,cloudy,0.0051,0.19,21.61,21.61,14.8,0.65,0.73,1.0,5.0,10.003,1.0
2017-06-12 12:00:00,LaCandelaria,cloudy,0.0,0.0,23.72,23.72,14.89,0.58,1.02,1.0,5.0,10.003,1.0
2017-06-12 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.25,22.25,14.34,0.61,1.61,0.77,6.0,10.003,0.0
2017-06-12 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.78,23.78,14.6,0.56,1.01,0.77,5.0,10.003,1.0
2017-06-12 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.13,23.13,14.59,0.59,1.47,0.75,4.0,10.003,0.0
2017-06-12 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.69,22.69,14.01,0.58,1.69,0.73,2.0,10.003,1.0
2017-06-12 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.2,22.2,13.99,0.6,2.07,0.73,1.0,10.003,1.0
2017-06-12 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,20.05,20.05,12.7,0.63,1.12,0.73,0.0,10.003,0.0
2017-06-12 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.99,18.99,12.59,0.66,1.37,0.73,0.0,10.003,0.0
2017-06-12 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.0,0.67,0.45,0.75,0.0,10.003,0.0
2017-06-12 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.47,0.69,0.9,0.75,0.0,10.003,0.0
2017-06-12 22:00:00,LaCandelaria,rain,0.572,1.0,17.76,17.76,12.16,0.7,0.45,0.75,0.0,10.003,0.0
2017-06-12 23:00:00,LaCandelaria,rain,1.0591,1.0,17.21,17.21,11.6,0.7,0.9,0.75,0.0,10.003,0.0
2017-06-13 00:00:00,LaCandelaria,rain,0.1482,1.0,17.21,17.21,11.76,0.7,0.0,0.75,0.0,10.003,0.0
2017-06-13 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.21,17.21,11.76,0.7,0.0,0.75,0.0,10.003,0.0
2017-06-13 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.21,17.21,11.76,0.7,0.0,0.75,0.0,8.005,0.0
2017-06-13 03:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.96,16.96,11.36,0.7,0.0,0.75,0.0,6.994,0.0
2017-06-13 04:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.96,16.96,11.36,0.7,0.0,0.75,0.0,10.003,0.0
2017-06-13 05:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.96,16.96,11.36,0.7,0.0,0.75,0.0,10.003,0.0
2017-06-13 06:00:00,LaCandelaria,cloudy,0.0,0.0,17.04,17.04,12.21,0.73,0.49,0.98,0.0,10.003,0.0
2017-06-13 07:00:00,LaCandelaria,cloudy,0.0,0.0,17.57,17.57,12.49,0.72,0.25,1.0,1.0,10.003,0.0
2017-06-13 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,19.0,19.0,13.67,0.71,0.85,0.75,2.0,10.003,1.0
2017-06-13 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.61,21.61,14.52,0.64,0.0,0.75,4.0,10.003,0.0
2017-06-13 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.25,22.25,14.06,0.6,0.3,0.75,5.0,10.003,0.0
2017-06-13 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.72,23.72,15.44,0.6,0.0,0.73,6.0,10.003,0.0
2017-06-13 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.22,24.22,14.72,0.55,0.3,0.73,7.0,10.003,1.0
2017-06-13 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.87,24.87,15.42,0.56,1.3,0.73,6.0,10.003,1.0
2017-06-13 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.3,25.42,16.64,0.59,3.58,0.73,5.0,10.003,0.0
2017-06-13 15:00:00,LaCandelaria,rain,0.8578,0.79,20.51,20.51,14.29,0.67,1.01,0.73,4.0,10.003,0.0
2017-06-13 16:00:00,LaCandelaria,rain,0.2716,0.68,20.51,20.51,14.37,0.68,2.28,0.97,2.0,10.003,0.0
2017-06-13 17:00:00,LaCandelaria,partly-cloudy-day,0.0082,0.19,21.39,21.39,14.93,0.67,0.68,0.75,1.0,10.003,1.0
2017-06-13 18:00:00,LaCandelaria,cloudy,0.0,0.0,19.72,19.72,14.09,0.7,1.15,0.98,0.0,10.003,0.0
2017-06-13 19:00:00,LaCandelaria,cloudy,0.0,0.0,19.35,19.35,13.82,0.7,0.67,0.99,0.0,9.766,0.0
2017-06-13 20:00:00,LaCandelaria,rain,0.021,1.0,18.32,18.32,12.71,0.7,1.5,0.75,0.0,8.005,0.0
2017-06-13 21:00:00,LaCandelaria,rain,0.7146,1.0,18.32,18.32,12.87,0.71,0.0,0.75,0.0,10.003,0.0
2017-06-13 22:00:00,LaCandelaria,rain,0.5497,1.0,17.76,17.76,12.31,0.7,0.45,0.75,0.0,10.003,0.0
2017-06-13 23:00:00,LaCandelaria,rain,0.1924,1.0,17.21,17.21,11.76,0.7,0.9,0.75,0.0,10.003,0.0
2017-06-14 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.41,16.41,10.81,0.69,1.34,0.75,0.0,10.003,0.0
2017-06-14 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,15.85,15.85,10.25,0.69,0.0,0.44,0.0,10.003,0.0
2017-06-14 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,15.85,15.85,10.25,0.69,0.0,0.44,0.0,5.002,0.0
2017-06-14 03:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,15.85,15.85,10.25,0.69,1.02,0.44,0.0,5.002,0.0
2017-06-14 04:00:00,LaCandelaria,rain,0.1491,0.64,15.85,15.85,10.25,0.69,1.5,0.44,0.0,0.698,0.0
2017-06-14 05:00:00,LaCandelaria,fog,0.0,0.0,15.85,15.85,10.25,0.69,0.9,0.44,0.0,1.498,0.0
2017-06-14 06:00:00,LaCandelaria,rain,0.0165,0.68,16.39,16.39,11.27,0.72,0.0,0.73,0.0,5.823,0.0
2017-06-14 07:00:00,LaCandelaria,rain,0.6142,0.68,16.85,16.85,11.71,0.72,0.0,0.75,1.0,8.698,0.0
2017-06-14 08:00:00,LaCandelaria,rain,1.141,1.0,17.47,17.47,12.37,0.72,0.0,0.75,2.0,8.821,1.0
2017-06-14 09:00:00,LaCandelaria,rain,0.2716,0.79,18.57,18.57,13.23,0.71,0.0,0.75,4.0,9.883,0.0
2017-06-14 10:00:00,LaCandelaria,rain,0.2716,0.79,20.95,20.95,15.41,0.71,0.0,0.75,5.0,6.124,0.0
2017-06-14 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.9,22.9,14.19,0.58,0.68,0.75,6.0,10.003,0.0
2017-06-14 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.98,23.98,14.14,0.54,2.56,0.75,6.0,10.003,0.0
2017-06-14 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.03,25.03,14.88,0.53,2.53,0.73,6.0,10.003,0.0
2017-06-14 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.43,24.43,15.28,0.57,2.36,0.73,5.0,10.003,1.0
2017-06-14 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.14,24.14,15.52,0.59,3.49,0.44,4.0,10.003,0.0
2017-06-14 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.08,24.08,15.12,0.57,3.58,0.44,2.0,10.003,0.0
2017-06-14 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.08,23.08,14.28,0.58,1.34,0.44,1.0,10.003,0.0
2017-06-14 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.8,22.8,13.74,0.57,2.28,0.73,0.0,10.003,0.0
2017-06-14 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.64,19.64,12.85,0.65,1.5,0.73,0.0,10.003,0.0
2017-06-14 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,13.02,0.7,1.34,0.44,0.0,10.003,0.0
2017-06-14 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,13.02,0.7,1.34,0.44,0.0,10.003,0.0
2017-06-14 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,13.02,0.7,1.34,0.44,0.0,10.003,0.0
2017-06-14 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.58,0.71,1.02,0.44,0.0,10.003,0.0
2017-06-15 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.58,0.71,1.02,0.44,0.0,10.003,0.0
2017-06-15 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,13.02,0.71,0.0,0.44,0.0,6.004,0.0
2017-06-15 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.31,0.7,0.0,0.44,0.0,5.002,0.0
2017-06-15 03:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.47,0.71,0.0,0.75,0.0,4.004,0.0
2017-06-15 04:00:00,LaCandelaria,fog,0.0,0.0,16.66,16.66,11.36,0.71,0.0,0.75,0.0,2.003,0.0
2017-06-15 05:00:00,LaCandelaria,fog,0.0,0.0,17.21,17.21,11.91,0.71,0.0,0.75,0.0,2.997,0.0
2017-06-15 06:00:00,LaCandelaria,rain,0.1578,0.68,17.57,17.57,12.59,0.73,0.0,0.98,0.0,9.523,0.0
2017-06-15 07:00:00,LaCandelaria,rain,0.186,0.68,17.69,17.69,12.57,0.72,0.0,0.98,1.0,9.582,1.0
2017-06-15 08:00:00,LaCandelaria,cloudy,0.0,0.0,19.43,19.43,14.32,0.72,0.0,0.98,2.0,9.643,0.0
2017-06-15 09:00:00,LaCandelaria,cloudy,0.0,0.0,20.97,20.97,13.81,0.64,0.0,0.98,3.0,9.822,1.0
2017-06-15 10:00:00,LaCandelaria,cloudy,0.0,0.0,22.26,22.26,14.24,0.6,2.62,0.98,4.0,10.003,0.0
2017-06-15 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.2,22.2,14.45,0.61,2.45,0.75,6.0,10.003,0.0
2017-06-15 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.12,23.12,14.85,0.6,2.45,0.75,6.0,10.003,0.0
2017-06-15 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.9,21.9,14.37,0.62,1.37,0.75,6.0,10.003,0.0
2017-06-15 14:00:00,LaCandelaria,cloudy,0.0,0.0,20.8,20.8,14.93,0.69,2.35,0.98,4.0,10.003,0.0
2017-06-15 15:00:00,LaCandelaria,rain,0.1147,0.79,19.4,19.4,13.54,0.69,2.77,0.98,3.0,9.582,0.0
2017-06-15 16:00:00,LaCandelaria,rain,2.3717,0.68,17.95,17.95,12.43,0.7,3.57,0.75,2.0,4.942,1.0
2017-06-15 17:00:00,LaCandelaria,rain,2.0709,0.68,17.04,17.04,11.71,0.71,1.86,0.75,1.0,7.885,0.0
2017-06-15 18:00:00,LaCandelaria,rain,0.1716,0.68,17.04,17.04,11.71,0.71,0.0,0.98,0.0,9.822,0.0
2017-06-15 19:00:00,LaCandelaria,cloudy,0.0,0.0,16.61,16.61,11.27,0.71,0.0,0.99,0.0,10.003,0.0
2017-06-15 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,15.85,15.85,10.25,0.69,0.0,0.75,0.0,10.003,0.0
2017-06-15 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,15.85,15.85,10.25,0.69,0.0,0.44,0.0,6.994,0.0
2017-06-15 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.1,16.1,10.81,0.71,0.0,0.75,0.0,10.003,0.0
2017-06-15 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.33,16.33,11.05,0.71,0.0,0.75,0.0,10.003,0.0
2017-06-16 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.33,16.33,10.81,0.7,0.0,0.75,0.0,10.003,0.0
2017-06-16 01:00:00,LaCandelaria,fog,0.0,0.0,15.32,15.32,10.25,0.72,0.0,0.44,0.0,0.599,0.0
2017-06-16 02:00:00,LaCandelaria,fog,0.0,0.0,15.32,15.32,11.36,0.77,0.9,0.44,0.0,2.003,0.0
2017-06-16 03:00:00,LaCandelaria,fog,0.0,0.0,15.32,15.32,10.25,0.72,1.5,0.75,0.0,0.698,0.0
2017-06-16 04:00:00,LaCandelaria,fog,0.0,0.0,15.32,15.32,10.25,0.72,0.0,0.44,0.0,0.599,0.0
2017-06-16 05:00:00,LaCandelaria,fog,0.0,0.0,14.32,14.32,9.71,0.74,0.0,0.44,0.0,0.199,0.0
2017-06-16 06:00:00,LaCandelaria,clear-day,0.0,0.0,15.08,15.08,9.77,0.71,0.0,0.24,0.0,9.414,0.0
2017-06-16 07:00:00,LaCandelaria,clear-day,0.0,0.0,16.76,16.76,12.42,0.76,0.0,0.24,1.0,9.432,0.0
2017-06-16 08:00:00,LaCandelaria,clear-day,0.0,0.0,18.93,18.93,12.94,0.68,0.33,0.24,2.0,9.456,0.0
2017-06-16 09:00:00,LaCandelaria,clear-day,0.0,0.0,21.02,21.02,13.65,0.63,0.09,0.2,5.0,9.883,0.0
2017-06-16 10:00:00,LaCandelaria,clear-day,0.0,0.0,23.1,23.1,13.99,0.57,0.79,0.2,7.0,10.003,0.0
2017-06-16 11:00:00,LaCandelaria,clear-day,0.0,0.0,25.0,25.0,13.47,0.49,0.98,0.2,9.0,10.003,0.0
2017-06-16 12:00:00,LaCandelaria,clear-day,0.0,0.0,26.89,26.9,13.03,0.42,1.3,0.2,10.0,10.003,0.0
2017-06-16 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.83,26.88,13.13,0.43,3.75,0.44,8.0,10.003,0.0
2017-06-16 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.98,24.98,15.18,0.55,1.31,0.73,5.0,10.003,0.0
2017-06-16 15:00:00,LaCandelaria,partly-cloudy-day,0.0244,0.12,24.0,24.0,14.88,0.57,1.15,0.73,4.0,10.003,0.0
2017-06-16 16:00:00,LaCandelaria,partly-cloudy-day,0.2508,0.19,22.59,22.59,13.83,0.58,1.01,0.73,2.0,10.003,0.0
2017-06-16 17:00:00,LaCandelaria,partly-cloudy-day,0.1415,0.19,24.02,24.02,15.24,0.58,0.84,0.73,1.0,10.003,0.0
2017-06-16 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.38,22.38,12.99,0.55,0.49,0.73,0.0,10.003,0.0
2017-06-16 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.64,19.64,13.42,0.67,2.28,0.75,0.0,10.003,1.0
2017-06-16 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.18,19.18,13.58,0.7,0.9,0.75,0.0,10.003,0.0
